Date,Message
2026-04-08T12:55:35.753+03:00,MC_LOG_HEADER: bar_idx|setup_id|direction|entry_price|mc_pct_agree|mc_dir_pct|mc_confirmed|mc_confidence|actual_pnl|actual_mae|actual_mfe|exit_reason
2026-04-08T12:55:35.753+03:00,MC_LOG:1130|V2|SHORT|0.8345|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1133|S5|SHORT|0.8379|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1138|L5|LONG|0.8352|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1144|S5|SHORT|0.8328|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1151|L5|LONG|0.842|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1157|V2|SHORT|0.8466|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1160|L5|LONG|0.846|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1166|L5|LONG|0.8476|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1172|V3|LONG|0.8432|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1178|S5|SHORT|0.8436|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1188|S5|SHORT|0.8502|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1199|75|SHORT|0.8547|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1215|S6|SHORT|0.8374|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1221|V2|SHORT|0.8237|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1226|S6|SHORT|0.8247|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1234|S6|SHORT|0.8276|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1237|S5|SHORT|0.8329|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1242|S10|SHORT|0.8281|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1254|L6|LONG|0.82|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1262|S6|SHORT|0.8184|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
2026-04-08T12:55:35.753+03:00,MC_LOG:1265|75|SHORT|0.8138|NaN|NaN|false|NaN|NaN|NaN|NaN|OPEN
