time,open,high,low,close,Kalman Filter,Upper Band,Lower Band,Plot,Plot,Anomaly,KMEMA RSI,KMEMA Momentum,KMEMA Volatility,RSI Feature,Momentum Feature,Volatility Feature,Mahalanobis Distance
1772953200,0.887,0.8949,0.8867,0.8938,0.89083203258406,1.3880378204626385,0.3936262447054815,1.3880378204626385,0.3936262447054815,,0.8859761406302464,0.8828523786819908,0.8868820752764743,0.24073645988627418,2.2619303819328236,0.03488699466525831,0
1772954100,0.8938,0.8955,0.8921,0.8938,0.8926663373246131,1.3898721252031916,0.3954605494460346,1.3898721252031916,0.3954605494460346,,0.8858648334885503,0.8844516779195803,0.8864736951706149,0.24073645988627418,2.852230359371527,0.02116607046309934,0
1772955000,0.8939,0.8944,0.8926,0.8935,0.8931815691931544,1.3903873570717329,0.39597578131457595,1.3903873570717329,0.39597578131457595,,0.886093125441711,0.8858021662948563,0.8864573306378589,0.2276052282280196,2.2043801157949385,-0.010091390622725939,0
1772955900,0.8936,0.8938,0.8913,0.8925,0.8927603362661001,1.3899661241446786,0.3955545483875216,1.3899661241446786,0.3955545483875216,,0.8862630607577742,0.8865090301793385,0.8864375312006287,0.1826733913867001,1.2387592667331275,-0.022946921360696305,0
1772956800,0.8924,0.893,0.8907,0.8909,0.8916105852231462,1.3888163731017247,0.39440479734456774,1.3888163731017247,0.39440479734456774,,0.8863607115800453,0.8869830907154299,0.8864140307451032,0.11251099381660438,0.9297755312090737,-0.03726904817820484,0
1772957700,0.8908,0.8911,0.8878,0.8885,0.8896881378303386,1.3868939257089172,0.3924823499517601,1.3868939257089172,0.3924823499517601,,0.8863716833549511,0.8871953432994181,0.8863925154505892,0.01521937384434679,0.522599866748745,-0.038134058989198714,0
1772958600,0.8886,0.8951,0.8878,0.8944,0.8926002288014941,1.3898060166800725,0.3953944409229157,1.3898060166800725,0.3953944409229157,,0.8865283486447746,0.8882744458979136,0.8863929781275145,0.20035631656928743,2.20238365913034,0.011944232354421038,0
1772959500,0.8944,0.896,0.8931,0.8949,0.8940215655685189,1.3912273534470974,0.39681577768994036,1.3912273534470974,0.39681577768994036,,0.8866795928040474,0.8894548933054174,0.8863885844115864,0.21384484385823654,2.6047866997311644,-0.00021692627720016686,0
1772960400,0.8949,0.8998,0.8924,0.8973,0.8960477494770621,1.3932535373556405,0.3988419615984837,1.3932535373556405,0.3988419615984837,,0.8870216104338949,0.8908356101498777,0.886553405944491,0.27689622088756893,2.8295683098338578,0.04570357831377407,0
1772961300,0.8973,0.9022,0.8969,0.9012,0.8992320154187922,1.3964378032973706,0.40202622754021367,1.3964378032973706,0.40202622754021367,,0.88853151445964,0.893840053403327,0.88777832330085,0.36589526705670183,3.2388283214783455,0.05934646903058201,0
1772962200,0.9012,0.9014,0.898,0.8986,0.8988414084085645,1.396047196287143,0.4016356205299861,1.396047196287143,0.4016356205299861,,0.88867030099382,0.8938472383701148,0.8877908342538442,0.25499792130911175,1.0710097565040158,0.046747561055108466,0
1772963100,0.8986,0.9004,0.8982,0.8991,0.8990012268012766,1.396207014679855,0.4017954389226981,1.396207014679855,0.4017954389226981,,0.8888058731423268,0.8940314064711613,0.8877914346132889,0.2673176409957672,1.377315809258822,0.022261208852260697,0
1772964000,0.8991,0.9027,0.8987,0.9019,0.9007927671637649,1.3979985550423433,0.40358697928518644,1.3979985550423433,0.40358697928518644,,0.889258366760602,0.8950578354618214,0.888044597663404,0.3337602381984135,2.219234377319919,0.024594353663900795,0
1772964900,0.902,0.9103,0.9018,0.9077,0.9050616718247675,1.402267459703346,0.407855883946189,1.402267459703346,0.407855883946189,,0.893729482817756,0.9024539601136222,0.8919037237916281,0.44586006904076586,3.566650518354058,0.0833924440266497,0
1772965800,0.9076,0.9076,0.9036,0.9057,0.9054561803330379,1.4026619682116164,0.40825039245445943,1.4026619682116164,0.40825039245445943,,0.8939332730360555,0.9039394940057801,0.8919327151955873,0.36083139353283344,3.443341289929642,0.07968524667866721,0
1772966700,0.9058,0.9058,0.9018,0.9028,0.9038145706069715,1.40102035848555,0.40660878272839296,1.40102035848555,0.40660878272839296,,0.8939893130267861,0.9056262614441087,0.8919553530123411,0.24637487741933,3.9098922624327432,0.0734014593531309,0
1772967600,0.9028,0.9032,0.8923,0.8977,0.900035558145252,1.3972413460238304,0.4028297702666736,1.3972413460238304,0.4028297702666736,,0.8938481087327681,0.9047955599546424,0.8920195019922798,0.07511759986653999,0.7575405457428804,0.15145553783866314,0
1772968500,0.8976,0.9026,0.8975,0.9012,0.9007552227894092,1.3979610106679878,0.40354943491083073,1.3979610106679878,0.40354943491083073,,0.8938167650704019,0.9045304126954737,0.8920748430105265,0.16038144757711464,1.4012461061656902,0.14775433741276198,0
1772969400,0.9012,0.9043,0.8976,0.8982,0.8991760082567261,1.3963817961353044,0.4019702203781476,1.3963817961353044,0.4019702203781476,,0.8936869696612454,0.9033794197180152,0.8921324338152427,0.06937998794193533,0.17527350346370713,0.16158987593532148,0
1772970300,0.8982,0.9007,0.8979,0.8995,0.8993762461661436,1.3965820340447221,0.40217045828756515,1.3965820340447221,0.40217045828756515,,0.8936070349824903,0.9019922905116706,0.8921647459406443,0.10223612405838481,-0.3015189324412842,0.12676511630832632,0
1772971200,0.8995,0.9012,0.8901,0.8914,0.8944466549328308,1.3916524428114092,0.3972408670542524,1.3916524428114092,0.3972408670542524,,0.8932976472657143,0.9002011132142094,0.8922323876269858,-0.10887419875297269,-1.0140603678246747,0.195090964105006,0
1772972100,0.8914,0.9035,0.8888,0.903,0.8997329129018476,1.3969387007804261,0.40252712502326915,1.3969387007804261,0.40252712502326915,,0.8933031834758575,0.8997582712356021,0.8923485583815612,0.1439827979934263,0.5473254318359527,0.29362185527275236,0
1772973000,0.903,0.9045,0.8999,0.9007,0.9003306055985872,1.3975363934771656,0.4031248177200088,1.3975363934771656,0.4031248177200088,,0.8932489470338949,0.8988354909742308,0.8924341637162737,0.09086754573258901,-0.16312661422868446,0.2612335259789203,0
1772973900,0.9007,0.9007,0.8978,0.8987,0.8993228359164145,1.396528623794993,0.402117048037836,1.396528623794993,0.402117048037836,,0.8931494313783656,0.8972380154396619,0.8924834373221743,0.04541328366025823,-1.1944241711731427,0.211334800564579,0
1772974800,0.8987,0.9002,0.8891,0.8897,0.8933755962519071,1.3905813841304855,0.39616980837332866,1.3905813841304855,0.39616980837332866,,0.8928617445297652,0.8952082417009701,0.8925519440111264,-0.130220801992062,-1.9692192102974848,0.25369589192436737,0
1772975700,0.8897,0.8942,0.8856,0.8924,0.8927726446089315,1.38997843248751,0.39556685673035297,1.38997843248751,0.39556685673035297,,0.8926702065487325,0.8937367825383846,0.8926167484927462,-0.07203262764039095,-1.5150485527717812,0.26043879252032726,0
1772976600,0.8924,0.8924,0.8852,0.8886,0.8901938084176377,1.3873995962962162,0.3929880205390593,1.3873995962962162,0.3929880205390593,,0.8924221976350953,0.8925270957627645,0.892670132943709,-0.13920284790499934,-1.355606839357442,0.2512706270528261,0
1772977500,0.8886,0.8939,0.8883,0.8914,0.8909392758124817,1.3881450636910602,0.39373348793390317,1.3881450636910602,0.39373348793390317,,0.892268727976174,0.891202483207108,0.892702768771624,-0.07732301641111064,-1.6782593489795343,0.22391527475302278,0
1772978400,0.8915,0.8952,0.8901,0.8923,0.891780249609682,1.3889860374882605,0.3945744617311036,1.3889860374882605,0.3945744617311036,,0.8921527625862407,0.8904422624375824,0.8927161123222159,-0.057440418568325526,-1.0969195894832593,0.19515158226580545,0
1772979300,0.8923,0.8953,0.8894,0.8901,0.8907417982413148,1.3879475861198933,0.39353601036273633,1.3879475861198933,0.39353601036273633,,0.8919996858047118,0.8892200753804318,0.892717846486386,-0.10111187614932306,-1.8205673121391852,0.17671593330489574,0
1772980200,0.8901,0.8923,0.8855,0.8863,0.8879966159570127,1.3852024038355912,0.3907908280784343,1.3852024038355912,0.3907908280784343,,0.891781809229391,0.888744578946774,0.8927139470971514,-0.1724359423110954,-0.9788885593728692,0.16694145595658333,0
1772981100,0.8864,0.8901,0.8855,0.8896,0.8889875617925981,1.3861933496711765,0.3917817739140196,1.3861933496711765,0.3917817739140196,,0.8916766797481863,0.8865300813274067,0.8926924227925688,-0.0914431107922853,-3.384647864213387,0.13460143313630413,0
1772982000,0.8896,0.8898,0.8855,0.8876,0.8881300014432817,1.38533578932186,0.39092421356470325,1.38533578932186,0.39092421356470325,,0.8915384126152006,0.8839779682771488,0.8926547949842546,-0.13064053978331727,-4.13811697922994,0.1018290650289117,0
1772982900,0.8876,0.8889,0.8825,0.8834,0.8852066997844975,1.3824124876630761,0.388000911905919,1.3824124876630761,0.388000911905919,,0.8913271351031761,0.8814906048736838,0.8926159507838084,-0.20792233493451803,-4.383522305426939,0.09312235121951279,0
1772983800,0.8833,0.8843,0.8821,0.8824,0.883472063921461,1.3806778518000395,0.3862662760428826,1.3806778518000395,0.3862662760428826,,0.8911177571853275,0.88078950271632,0.8925547530779148,-0.2255742963391519,-2.3248407643312254,0.045952930136090774,0
1772984700,0.8824,0.8853,0.8803,0.8836,0.8835511327663855,1.3807569206449641,0.38634534488780703,1.3807569206449641,0.38634534488780703,,0.8909680828592972,0.8798126504508148,0.8924899628051499,-0.19126594429624505,-2.7934959556365087,0.028200403149562868,0
1772985600,0.8836,0.884,0.881,0.8811,0.8820362494058207,1.3792420372843992,0.38483046152724226,1.3792420372843992,0.38483046152724226,,0.8907797313675437,0.8792754441238001,0.8924139841215408,-0.23905794862576543,-2.3309917763500776,-0.0032203440481198787,0
1772986500,0.8811,0.8837,0.8799,0.8823,0.8821992562375764,1.379405044116155,0.38499346835899795,1.379405044116155,0.38499346835899795,,0.8906515305387537,0.8784251571433866,0.8923338850950641,-0.2023297993528294,-2.8268368149794645,-0.024580378490906215,0
1772987400,0.8824,0.8827,0.8763,0.8794,0.880469220739534,1.3776750086181124,0.3832634328609556,1.3776750086181124,0.3832634328609556,,0.8904720865971876,0.8766867544286296,0.8922639021185002,-0.25945897835589493,-4.131963296609138,-0.020475076464306723,0
1772988300,0.8794,0.8794,0.8761,0.878,0.8789431583967758,1.3761489462753542,0.38173737051819734,1.3761489462753542,0.38173737051819734,,0.8902810300261639,0.8753471871938504,0.8921871314096852,-0.28604304191265584,-3.8308790763235603,-0.04525932893148613,0
1772989200,0.8781,0.8858,0.878,0.8829,0.8813886209956681,1.3785944088742466,0.3841828331170896,1.3785944088742466,0.3841828331170896,,0.8902801507880572,0.8762646831822363,0.8921286806780758,-0.13276970918983694,-0.979095535296024,-0.02605866390793457,0
1772990100,0.883,0.8836,0.8803,0.8807,0.8809630298149784,1.378168817693557,0.38375724193639993,1.378168817693557,0.38375724193639993,,0.8917958027342322,0.8785236860688524,0.893491611024153,-0.1800221762347212,-2.673456339830794,-0.04390007730371332,0
1772991000,0.8807,0.8821,0.8787,0.8803,0.8805532548537672,1.3777590427323456,0.3833474669751888,1.3777590427323456,0.3833474669751888,,0.8917426027899541,0.8784375759365805,0.8934319133907128,-0.1886779386745482,-2.271466497226583,-0.059446423769740644,0
1772991900,0.8803,0.8818,0.8792,0.8817,0.8812619823305731,1.3784677702091517,0.38405619445199457,1.3784677702091517,0.38405619445199457,,0.8917414259278474,0.8795570673712084,0.8933668627099134,-0.14319220504630154,-0.5234859594887717,-0.08144838617227795,0
1772992800,0.8818,0.8826,0.879,0.88,0.8804820343570771,1.3776878222356554,0.3832762464784986,1.3776878222356554,0.3832762464784986,,0.8916984196056496,0.8804723221867019,0.8933038666660816,-0.18402359562350568,-0.6582164080153639,-0.0901139302248097,0
1772993700,0.8801,0.8816,0.8763,0.8806,0.8805549411339082,1.3777607290124867,0.3833491532553297,1.3777607290124867,0.3833491532553297,,0.8916813800948569,0.8812101596946829,0.893251758071451,-0.16295856876624767,-0.7821921303140023,-0.08131702219321875,0
1772994600,0.8806,0.8826,0.8786,0.8796,0.8799647550558976,1.377170542934476,0.3827589671773191,1.377170542934476,0.3827589671773191,,0.891639430308524,0.8821622950352356,0.8932036514806344,-0.1888604131675825,-0.36225015744752226,-0.0835941020712617,0
1772995500,0.8796,0.8823,0.879,0.8815,0.8809135886124093,1.3781193764909878,0.3837078007338308,1.3781193764909878,0.3837078007338308,,0.8916744049765291,0.8831406612481049,0.8931563354166449,-0.11806746029766188,-0.18558537941738415,-0.09137743818768336,0
1772996400,0.8815,0.888,0.8809,0.8859,0.8839953603318299,1.3812011482104083,0.38678957245325146,1.3812011482104083,0.38678957245325146,,0.8918550740474054,0.8850764261849361,0.8931278295158813,0.026502412854276684,1.3450207968882724,-0.06379630161083065,0
1772997300,0.8858,0.8945,0.8855,0.8924,0.8891897133099547,1.3863955011885332,0.39198392543137617,1.3863955011885332,0.39198392543137617,,0.8921900268760337,0.8874517361899126,0.8931244489569511,0.19259383905225974,2.255377800776201,-0.020601857579555672,0
1772998200,0.8924,0.8953,0.8908,0.8934,0.8917918135867839,1.3889976014653624,0.3945860257082055,1.3889976014653624,0.3945860257082055,,0.8925127842466755,0.88903951959352,0.893121179406092,0.21478958339967846,1.470963384624079,-0.021073324471629833,0
1772999100,0.8934,0.8945,0.8893,0.8914,0.8915496594728974,1.388755447351476,0.39434387159431894,1.388755447351476,0.39434387159431894,,0.8927322959075948,0.8905085258430032,0.8931213258589297,0.14688306361643697,1.5385509972031244,-0.015079269602757848,0
1773000000,0.8914,0.8918,0.8867,0.8867,0.888552405084784,1.3857581929633624,0.3913466172062055,1.3857581929633624,0.3913466172062055,,0.8927841887139132,0.8914899066026204,0.8931237293530424,0.0047425861217134015,1.034184831400717,-0.010674074762976998,0
1773000900,0.8867,0.8896,0.8854,0.8877,0.8880255897702043,1.3852313776487828,0.3908198018916258,1.3852313776487828,0.3908198018916258,,0.892858898180219,0.8923554370391769,0.8931241080209896,0.03222530639930511,1.0142778438881772,-0.014130072284876139,0
1773001800,0.8878,0.898,0.8875,0.8944,0.8919651919504531,1.3891709798290315,0.39475940407187465,1.3891709798290315,0.39475940407187465,,0.8930925546319872,0.8940790204741317,0.8931523223516764,0.19301223292049285,2.380038495964842,0.039848163160131345,0
1773002700,0.8943,0.8943,0.8896,0.8902,0.8908742433284054,1.3880800312069839,0.39366845544982687,1.3880800312069839,0.39366845544982687,,0.8931780426022544,0.8952497982373914,0.8931755279973561,0.07269896957742801,1.83708591184446,0.03585964670111934,0
1773003600,0.8903,0.8909,0.8815,0.8834,0.8862549069112637,1.3834606947898422,0.3890491190326853,1.3834606947898422,0.3890491190326853,,0.8930895701574506,0.8956264459218307,0.8932160167193071,-0.08771539695779154,0.846148905248923,0.07355536146108019,0
1773004500,0.8835,0.8879,0.8835,0.8868,0.8865917929671354,1.383797580845714,0.3893860050885569,1.383797580845714,0.3893860050885569,,0.8930937860488894,0.8964055853618642,0.8932458992277313,-0.006656379531336967,1.4932006594214031,0.06134016587895296,0
1773005400,0.8868,0.888,0.8862,0.8873,0.8870294889845174,1.3842352768630959,0.38982370110593895,1.3842352768630959,0.38982370110593895,,0.8931096369304894,0.8963155613191176,0.8932546214652487,0.005085766404211256,0.33713413894708155,0.025937305303798515,0
1773006300,0.8873,0.889,0.8864,0.8881,0.8876911011774168,1.3848968890559954,0.3904853132988383,1.3848968890559954,0.3904853132988383,,0.8931440412131623,0.8954230299365061,0.893249354642256,0.02468839366193805,-0.8479497660271396,0.00039199299783604504,0
1773007200,0.8881,0.8881,0.8644,0.8774,0.8813308508681091,1.3785366387466875,0.3841250629895307,1.3785366387466875,0.3841250629895307,,0.8870016378729957,0.8882198109974991,0.8875291628229278,-0.2018296095992595,-1.95351458399191,0.17192400631750449,0
1773008100,0.8773,0.8803,0.87,0.8783,0.8794576820167855,1.3766634698953641,0.38225189413820704,1.3766634698953641,0.38225189413820704,,0.8867903887497866,0.8868232393918678,0.8876495673418794,-0.1782364142566621,-1.4218608560944848,0.2003604388026351,0
1773009000,0.8783,0.8859,0.874,0.8817,0.8808435107439972,1.3780492986225756,0.3836377228654188,1.3780492986225756,0.3836377228654188,,0.8867207532332043,0.8863772338159108,0.88778309050372,-0.091094458081282,-0.5421128491567525,0.23699916031258575,0
1773009900,0.8816,0.8873,0.8816,0.8843,0.8829797385859558,1.3801855264645342,0.3857739507073773,1.3801855264645342,0.3857739507073773,,0.8854301944026312,0.8848510476434112,0.8865042811488361,-0.02845346638326575,-0.3751605515913628,0.21155397751600646,0
1773010800,0.8843,0.8887,0.8817,0.8857,0.8846609525981199,1.3818667404766984,0.3874551647195415,1.3818667404766984,0.3874551647195415,,0.8846145264784925,0.88317876504218,0.8856581529259776,0.004682326098781147,-1.1207544053823055,0.19807143667262292,0
1773011700,0.8857,0.8875,0.8826,0.8856,0.8852413158095291,1.3824471036881076,0.38803552793095064,1.3824471036881076,0.38803552793095064,,0.8840294862904945,0.8822089775071668,0.8850369994542128,0.002198489015438696,-0.7055380694222508,0.16690132341218178,0
1773012600,0.8856,0.8866,0.8785,0.8792,0.881507577302468,1.3787133651810464,0.38430178942388954,1.3787133651810464,0.38430178942388954,,0.8838978451670544,0.8818620080852678,0.8850774515604759,-0.14370980304182496,-0.7093987369564018,0.16442771179188878,0
1773013500,0.8792,0.8825,0.8773,0.8794,0.880205022895625,1.3774108107742036,0.38299923501704647,1.3774108107742036,0.38299923501704647,,0.8837866466319608,0.8808743007799128,0.8850964173331406,-0.13813340066098262,-1.5515945578679256,0.1357773462211869,0
1773014400,0.8795,0.888,0.8789,0.8877,0.8848371734910311,1.3820429613696095,0.38763138561245264,1.3820429613696095,0.38763138561245264,,0.8839328932831204,0.881304741190107,0.8851173626636069,0.06550051287222772,0.08677197895835471,0.14202408862569324,0
1773015300,0.8877,0.8884,0.8789,0.8859,0.8854940363977183,1.3826998242762967,0.3882882485191398,1.3826998242762967,0.3882882485191398,,0.8840120737457271,0.8812482713596593,0.8851414524244147,0.022762830069734435,-0.4625115987704925,0.15095566132385055,0
1773016200,0.8859,0.8978,0.8859,0.8907,0.8887114988481233,1.3859172867267018,0.39150571096954484,1.3859172867267018,0.39150571096954484,,0.884205707653205,0.8831913725449344,0.8851782052156537,0.12370258678239082,2.010750314512223,0.17573248555385182,0
1773017100,0.8908,0.8924,0.8866,0.8868,0.8875301275905269,1.3847359154691055,0.39032433971194835,1.3847359154691055,0.39032433971194835,,0.8842670214909575,0.8843445598189205,0.885194388366677,0.03056092128987345,1.2781434651723242,0.1479169554880391,0
1773018000,0.8869,0.8879,0.8807,0.8831,0.8847921581650826,1.381997946043661,0.38758637028650417,1.381997946043661,0.38758637028650417,,0.8823464127016869,0.8826194550802067,0.8832287305633773,-0.04989978415472109,0.21296649311335059,0.13268221447175502,0
1773018900,0.8832,0.8898,0.8827,0.8864,0.8857858590675955,1.382991646946174,0.38858007118901705,1.382991646946174,0.38858007118901705,,0.8821444373272195,0.8825914282882205,0.8829650117695512,0.023340535032515108,0.320409479050542,0.11652786359704315,0
1773019800,0.8864,0.892,0.8835,0.8897,0.8882049312005788,1.3854107190791571,0.3909991433220003,1.3854107190791571,0.3909991433220003,,0.8811613442627165,0.8818975494954748,0.8818189417733061,0.09158557422779964,0.6691798811988467,0.1135554355553723,0
1773020700,0.8897,0.8906,0.8811,0.8822,0.8844936796185163,1.3816994674970948,0.38728789173993783,1.3816994674970948,0.38728789173993783,,0.8810964326959021,0.8814358947389908,0.8818157725544102,-0.0678376189004453,-0.5789845172670095,0.11655621560483517,0
1773021600,0.8822,0.8872,0.8801,0.8838,0.8840649620369702,1.3812707499155485,0.3868591741583917,1.3812707499155485,0.3868591741583917,,0.8810733364911031,0.8819603109905318,0.8818055324041478,-0.03317116683641842,0.8149306149914302,0.10187376192448186,0
1773022500,0.8839,0.8839,0.8794,0.8805,0.8818616943295196,1.379067482208098,0.38465590645094105,1.379067482208098,0.38465590645094105,,0.8809867038634865,0.8820415908521418,0.8817794194281254,-0.09819819692939177,0.23365363044938703,0.06852236386409755,0
1773023400,0.8805,0.8933,0.8795,0.8929,0.8886837424120871,1.3858895302906655,0.3914779545335087,1.3858895302906655,0.3914779545335087,,0.8811476777108939,0.8827140488703072,0.8817730301204878,0.13675052093226597,1.114730557788106,0.10242870728085819,0
1773024300,0.8928,0.8938,0.8894,0.8895,0.8891882173449923,1.3863940052235708,0.3919824294664138,1.3863940052235708,0.3919824294664138,,0.8812227314718953,0.8831297118084196,0.881747825588316,0.06920519107152018,0.8433342003831155,0.06372923730490529,0
1773025200,0.8896,0.9045,0.8883,0.9037,0.8981569922631383,1.3953627801417168,0.40095120438455983,1.3953627801417168,0.40095120438455983,,0.8847985230171828,0.8890360855910013,0.88510869114109,0.26550258982117614,3.092180731776939,0.11670187778972452,0
1773026100,0.9038,0.908,0.8937,0.8957,0.8966384875344233,1.3938442754130018,0.3994326996558448,1.3938442754130018,0.3994326996558448,,0.8867008615223448,0.8925178518513068,0.886943106002252,0.12194724858586127,2.0949296803005946,0.1505715857617294,0
1773027000,0.8957,0.8975,0.8931,0.8933,0.8945751887671318,1.3917809766457103,0.3973694008885534,1.3917809766457103,0.3973694008885534,,0.8867585978522429,0.8938621202938197,0.8869437667987065,0.08228265982077616,2.2608628611601325,0.11463171974298345,0
1773027900,0.8933,0.8962,0.8919,0.8951,0.8948995399467221,1.3921053278253006,0.3976937520681436,1.3921053278253006,0.3976937520681436,,0.8868437341921775,0.8947703642250076,0.8869222909732939,0.1077602320281214,1.91968805435152,0.08090579952908387,0
1773028800,0.8952,0.8979,0.8949,0.8968,0.8960740888539093,1.3932798767324877,0.3988683009753308,1.3932798767324877,0.3988683009753308,,0.8869525710238872,0.8952844770265461,0.8868772467050593,0.13226207663394646,1.571273365842085,0.04170083147813873,0
1773029700,0.8967,0.9053,0.8958,0.9049,0.9015288019238799,1.3987345898024584,0.40432301404530135,1.3987345898024584,0.40432301404530135,,0.8871926427541446,0.8978352394750858,0.8868409800696422,0.23943267367610105,3.9407762430337883,0.04859780107258034,0
1773030600,0.9048,0.9051,0.9009,0.9029,0.9023762489402306,1.399582036818809,0.40517046106165217,1.399582036818809,0.40517046106165217,,0.8873552362099559,0.899282356201242,0.8867897200364784,0.20002269571613723,2.9915264014669796,0.01973986007618395,0
1773031500,0.903,0.9041,0.8965,0.8978,0.8995479715541874,1.396753759432766,0.4023421836756089,1.396753759432766,0.4023421836756089,,0.8873753846704405,0.9005054281062153,0.8867404773768702,0.10365296418985423,2.896331629933724,0.01522796600548879,0
1773032400,0.8979,0.8984,0.8965,0.8973,0.8981586487279567,1.3953644366065352,0.40095286084937826,1.3953644366065352,0.40095286084937826,,0.8873813009323143,0.8997059047453194,0.8866694880614993,0.09437395828881875,0.7257525242951796,-0.02565518862024726,0
1773033300,0.8973,0.9024,0.8967,0.901,0.8999147003880572,1.3971204882666357,0.4027089125094787,1.3971204882666357,0.4027089125094787,,0.8874612274668416,0.9001909138895864,0.8865981496232499,0.15124211381642694,2.103431360122506,-0.03697647010268118,0
1773034200,0.9011,0.9141,0.9,0.9123,0.9075692365090887,1.404775024387667,0.4103634486305103,1.404775024387667,0.4103634486305103,,0.890989825607032,0.9051378924794168,0.8896647125825143,0.2965293952896545,1.5443938805230208,0.009033242384969326,0
1773035100,0.9124,0.9173,0.9104,0.9148,0.9120380941110837,1.4092438819896622,0.4148323062325052,1.4092438819896622,0.4148323062325052,,0.8930334393459539,0.9095304823812841,0.8912493714474748,0.3240954975606175,3.258697740650565,0.0030341389848564802,0
1773036000,0.9149,0.9187,0.9135,0.914,0.9132506186331626,1.410456406511741,0.41604483075458415,1.410456406511741,0.41604483075458415,,0.8940668666130339,0.9124258456085965,0.891907823791818,0.3064530884007769,3.3287831588771484,-0.013527841115505672,0
1773036900,0.9141,0.9176,0.9098,0.9106,0.9116124462266543,1.4088182341052327,0.4144066583480758,1.4088182341052327,0.4144066583480758,,0.8941924060367922,0.9131562400842957,0.8918623296415743,0.2313604448965343,2.5930030972077778,-0.011772360412514,0
1773037800,0.9106,0.9114,0.9048,0.9066,0.9085145840918007,1.4057203719703792,0.4113087962132223,1.4057203719703792,0.4113087962132223,,0.8941687715168982,0.9128656698428879,0.891816515632785,0.14777581920311433,1.7233314979830567,-0.017614518811782713,0
1773038700,0.9066,0.9066,0.9027,0.9044,0.9059716312734982,1.4031774191520767,0.4087658433949197,1.4031774191520767,0.4087658433949197,,0.8940749592176751,0.9106433296762064,0.8917573419698372,0.10341226001731257,-0.07499657835917502,-0.039624008371868975,0
1773039600,0.9045,0.9049,0.8993,0.8994,0.9019101397849445,1.399115927663523,0.40470435190636606,1.399115927663523,0.40470435190636606,,0.8938339631294604,0.9082304390853545,0.8916966767418486,0.008048624623867084,-0.448825298967239,-0.048527199669320384,0
1773040500,0.8994,0.9018,0.8929,0.9005,0.9010386254689603,1.398244413347539,0.4038328375903818,1.398244413347539,0.4038328375903818,,0.8936508374736928,0.906940584034344,0.8916526290588311,0.027952598875053098,0.3499532646779727,-0.035993220179027355,0
1773041400,0.9006,0.9046,0.8997,0.9022,0.9017563944028113,1.3989621822813898,0.40455060652423286,1.3989621822813898,0.40455060652423286,,0.8935373256170565,0.9060926862894281,0.8916028971904608,0.05936572348996052,0.6373555396036492,-0.048385355356744576,0
1773042300,0.9022,0.9033,0.8988,0.902,0.9019069509417237,1.3991127388203022,0.4047011630631452,1.3991127388203022,0.4047011630631452,,0.8934282356964012,0.9047743441845305,0.8915462939823571,0.055045951474738924,0.1254653790593378,-0.06298265027617862,0
1773043200,0.9021,0.9047,0.9007,0.902,0.9019644584223596,1.3991702463009381,0.4047586705437812,1.3991702463009381,0.4047586705437812,,0.8933300726266657,0.902290287584977,0.8914843624625756,0.055045951474738786,-1.069415697786979,-0.07648400172430646,0
1773044100,0.902,0.9084,0.8988,0.9072,0.9052002010668546,1.402405988945433,0.4079944131882761,1.402405988945433,0.4079944131882761,,0.8934107142243234,0.9003190804837211,0.8914506782220769,0.15851363111247635,-0.8164489938170919,-0.049193759470637526,0
1773045000,0.9072,0.9088,0.9023,0.9039,0.9043966326153297,1.4016024204939082,0.4071908447367512,1.4016024204939082,0.4071908447367512,,0.8933513900340305,0.8980751166968035,0.8914237547433471,0.0778552085901626,-1.2560508385789833,-0.04520546055664423,0
1773045900,0.904,0.9086,0.9032,0.9067,0.9058201919476339,1.4030259798262124,0.40861440406905536,1.4030259798262124,0.40861440406905536,,0.8933880121147156,0.8967423758058249,0.8913960316899592,0.13301097822721047,-0.6234735118719034,-0.049456506945036234,0
1773046800,0.9068,0.9073,0.9003,0.9046,0.9050660718511971,1.4022718597297756,0.4078602839726187,1.4022718597297756,0.4078602839726187,,0.893335764907708,0.8957822500902353,0.8913758928575839,0.08079755908655827,-0.4048707427479291,-0.04359794281400574,0
1773047700,0.9046,0.9078,0.9037,0.9068,0.9061376983812075,1.403343486259786,0.408931910502629,1.403343486259786,0.408931910502629,,0.893362859801707,0.8958648312180884,0.8913470595399029,0.1262267328707685,0.465616692098887,-0.056713214147482115,0
1773048600,0.9068,0.9175,0.9041,0.9146,0.9113676884046745,1.408573476283253,0.4141619005260961,1.408573476283253,0.4141619005260961,,0.8936153240833822,0.8976783305720581,0.8913624168498077,0.2649359868702385,2.052852909185129,-0.006223091937332358,0
1773049500,0.9146,0.9168,0.9064,0.9078,0.9091627357093168,1.4063685235878953,0.41195694783073833,1.4063685235878953,0.41195694783073833,,0.8935729421862699,0.8980911505117323,0.8913972497759935,0.10086238614451914,0.9430477782502624,0.01957984255006183,0
1773050400,0.9078,0.9104,0.9067,0.9087,0.9088767493131507,1.4060825371917292,0.4116709614345722,1.4060825371917292,0.4116709614345722,,0.8935615350312146,0.8983349599580545,0.8914090544651654,0.11718383534496254,0.8267117784230535,-0.004267557726592617,0
