Date,Message
2025-09-19T10:45:00.000+03:00,"LONGEVAL,bar=1759,entryCtx=1000,z0=-1.064,mr=-0.866,vec=-0.313,basket=63.29,burst=0,te=NaN,innW=3.3832,innWmed=0.7551,innRatio=4.48,knn=NaN,phiTotal=-0.036,triggered=0"
2025-09-19T11:00:00.000+03:00,"LONGEVAL,bar=1760,entryCtx=1000,z0=-0.812,mr=-0.813,vec=-0.077,basket=62.58,burst=0,te=NaN,innW=3.2997,innWmed=0.768,innRatio=4.297,knn=NaN,phiTotal=-0.03,triggered=0"
2025-09-19T11:15:00.000+03:00,"LONGEVAL,bar=1761,entryCtx=1000,z0=-0.724,mr=-0.754,vec=-0.07,basket=62.59,burst=0,te=NaN,innW=3.2039,innWmed=0.7795,innRatio=4.11,knn=NaN,phiTotal=-0.019,triggered=0"
2025-09-19T11:30:00.000+03:00,"LONGEVAL,bar=1762,entryCtx=1000,z0=-0.773,mr=-0.765,vec=-0.205,basket=62.26,burst=0,te=NaN,innW=3.1252,innWmed=0.7795,innRatio=4.009,knn=NaN,phiTotal=-0.006,triggered=0"
2025-09-19T11:45:00.000+03:00,"LONGEVAL,bar=1763,entryCtx=1000,z0=-0.774,mr=-0.802,vec=-0.199,basket=62.32,burst=-0.000018,te=NaN,innW=3.0472,innWmed=0.7849,innRatio=3.882,knn=NaN,phiTotal=0.007,triggered=0"
2025-09-19T12:15:00.000+03:00,"LONGEVAL,bar=1765,entryCtx=1000,z0=-0.561,mr=-0.589,vec=-0.481,basket=64.76,burst=0,te=NaN,innW=2.6959,innWmed=0.9556,innRatio=2.821,knn=NaN,phiTotal=0.052,triggered=0"
2025-09-19T12:30:00.000+03:00,"LONGEVAL,bar=1766,entryCtx=1000,z0=-0.782,mr=-0.71,vec=-0.569,basket=65.23,burst=0,te=NaN,innW=2.6358,innWmed=1.1054,innRatio=2.385,knn=NaN,phiTotal=0.073,triggered=0"
2025-09-19T12:45:00.000+03:00,"LONGEVAL,bar=1767,entryCtx=1000,z0=-0.88,mr=-0.871,vec=-0.565,basket=65.74,burst=0,te=NaN,innW=2.59,innWmed=1.3214,innRatio=1.96,knn=NaN,phiTotal=0.094,triggered=0"
2025-09-19T13:00:00.000+03:00,"LONGEVAL,bar=1768,entryCtx=1000,z0=-0.829,mr=-0.958,vec=-0.542,basket=67.54,burst=0,te=NaN,innW=2.527,innWmed=1.6538,innRatio=1.528,knn=NaN,phiTotal=0.132,triggered=0"
2025-09-19T13:15:00.000+03:00,"LONGEVAL,bar=1769,entryCtx=1000,z0=-0.914,mr=-1.084,vec=-0.684,basket=67.44,burst=0,te=NaN,innW=2.4811,innWmed=1.9958,innRatio=1.243,knn=NaN,phiTotal=0.17,triggered=0"
2025-09-19T13:30:00.000+03:00,"LONGEVAL,bar=1770,entryCtx=1000,z0=-0.737,mr=-1.127,vec=-0.483,basket=67.74,burst=0,te=NaN,innW=2.3768,innWmed=2.2173,innRatio=1.072,knn=NaN,phiTotal=0.173,triggered=0"
2025-09-19T13:45:00.000+03:00,"LONGEVAL,bar=1771,entryCtx=1000,z0=-0.58,mr=-1.049,vec=-0.538,basket=68.12,burst=0,te=NaN,innW=2.2725,innWmed=2.289,innRatio=0.993,knn=NaN,phiTotal=0.17,triggered=0"
2025-09-19T14:00:00.000+03:00,"LONGEVAL,bar=1772,entryCtx=1000,z0=-0.547,mr=-0.987,vec=-0.749,basket=68.76,burst=0,te=NaN,innW=2.2353,innWmed=2.289,innRatio=0.977,knn=NaN,phiTotal=0.176,triggered=0"
2025-09-19T14:15:00.000+03:00,"LONGEVAL,bar=1773,entryCtx=1000,z0=-0.805,mr=-1.072,vec=-0.873,basket=68.8,burst=0,te=NaN,innW=2.2235,innWmed=2.289,innRatio=0.971,knn=NaN,phiTotal=0.185,triggered=0"
2025-09-19T14:30:00.000+03:00,"LONGEVAL,bar=1774,entryCtx=1000,z0=-0.761,mr=-1.141,vec=-0.942,basket=68.01,burst=0,te=NaN,innW=2.1566,innWmed=2.289,innRatio=0.942,knn=NaN,phiTotal=0.185,triggered=0"
2025-09-19T14:45:00.000+03:00,"LONGEVAL,bar=1775,entryCtx=1000,z0=-0.669,mr=-1.102,vec=-0.773,basket=67.9,burst=0,te=NaN,innW=2.0462,innWmed=2.289,innRatio=0.894,knn=NaN,phiTotal=0.174,triggered=0"
2025-09-20T02:15:00.000+03:00,"LONGEVAL,bar=1821,entryCtx=1000,z0=-0.73,mr=-2.09,vec=-0.393,basket=62.07,burst=-0.000247,te=NaN,innW=2.5424,innWmed=2.4042,innRatio=1.057,knn=NaN,phiTotal=0.613,triggered=0"
2025-09-20T02:30:00.000+03:00,"LONGEVAL,bar=1822,entryCtx=1000,z0=-0.796,mr=-2.09,vec=-0.26,basket=61.72,burst=0,te=NaN,innW=2.4069,innWmed=2.4181,innRatio=0.995,knn=NaN,phiTotal=0.5,triggered=0"
2025-09-20T02:45:00.000+03:00,"LONGEVAL,bar=1823,entryCtx=1000,z0=-0.519,mr=-1.811,vec=-0.071,basket=61.82,burst=0.000099,te=NaN,innW=2.2348,innWmed=2.4181,innRatio=0.924,knn=NaN,phiTotal=0.262,triggered=0"
2025-09-20T03:15:00.000+03:00,"LONGEVAL,bar=1825,entryCtx=1000,z0=-0.672,mr=-1.24,vec=-0.05,basket=62.14,burst=-0.000009,te=NaN,innW=1.9444,innWmed=2.4181,innRatio=0.804,knn=NaN,phiTotal=0.119,triggered=0"
2025-09-20T04:00:00.000+03:00,"LONGEVAL,bar=1828,entryCtx=1000,z0=-0.917,mr=-0.783,vec=0.009,basket=62.88,burst=0,te=NaN,innW=1.6212,innWmed=2.4181,innRatio=0.67,knn=NaN,phiTotal=0.042,triggered=0"
2025-09-20T04:30:00.000+03:00,"LONGEVAL,bar=1830,entryCtx=1000,z0=-0.764,mr=-0.659,vec=0.058,basket=61.84,burst=0,te=NaN,innW=1.524,innWmed=2.4181,innRatio=0.63,knn=NaN,phiTotal=0.024,triggered=0"
2025-09-20T04:45:00.000+03:00,"LONGEVAL,bar=1831,entryCtx=1000,z0=-0.974,mr=-0.767,vec=0.007,basket=62.21,burst=0,te=NaN,innW=1.5791,innWmed=2.4181,innRatio=0.653,knn=NaN,phiTotal=0.012,triggered=0"
2025-09-20T05:00:00.000+03:00,"LONGEVAL,bar=1832,entryCtx=1000,z0=-1.216,mr=-0.932,vec=-0.148,basket=62.57,burst=0,te=NaN,innW=1.6719,innWmed=2.4181,innRatio=0.691,knn=NaN,phiTotal=0.005,triggered=0"
2025-09-20T05:15:00.000+03:00,"LONGEVAL,bar=1833,entryCtx=1000,z0=-0.936,mr=-0.892,vec=-0.026,basket=62.45,burst=0,te=NaN,innW=1.7062,innWmed=2.4181,innRatio=0.706,knn=NaN,phiTotal=-0.003,triggered=0"
2025-09-20T05:30:00.000+03:00,"LONGEVAL,bar=1834,entryCtx=1000,z0=-0.681,mr=-0.771,vec=0.043,basket=62.32,burst=0,te=NaN,innW=1.6885,innWmed=2.4181,innRatio=0.698,knn=NaN,phiTotal=-0.015,triggered=0"
2025-09-20T05:45:00.000+03:00,"LONGEVAL,bar=1835,entryCtx=1000,z0=-0.622,mr=-0.683,vec=0.223,basket=62.36,burst=0,te=NaN,innW=1.6619,innWmed=2.4181,innRatio=0.687,knn=NaN,phiTotal=-0.032,triggered=0"
2025-09-20T06:00:00.000+03:00,"LONGEVAL,bar=1836,entryCtx=1000,z0=-0.583,mr=-0.611,vec=0.091,basket=61.92,burst=0,te=NaN,innW=1.6307,innWmed=2.4181,innRatio=0.674,knn=NaN,phiTotal=-0.031,triggered=0"
2025-09-20T06:15:00.000+03:00,"LONGEVAL,bar=1837,entryCtx=1000,z0=-0.616,mr=-0.597,vec=0.117,basket=61.9,burst=-0.000006,te=NaN,innW=1.6098,innWmed=2.4181,innRatio=0.666,knn=NaN,phiTotal=-0.031,triggered=0"
2025-09-20T14:45:00.000+03:00,"LONGEVAL,bar=1871,entryCtx=1000,z0=-0.552,mr=-0.067,vec=0.054,basket=48.07,burst=0,te=NaN,innW=2.6142,innWmed=1.7227,innRatio=1.518,knn=NaN,phiTotal=0.04,triggered=0"
2025-09-20T15:45:00.000+03:00,"LONGEVAL,bar=1875,entryCtx=1000,z0=-0.586,mr=-0.687,vec=-0.289,basket=44.82,burst=0,te=NaN,innW=1.8945,innWmed=1.7227,innRatio=1.1,knn=NaN,phiTotal=0.102,triggered=0"
2025-09-20T19:30:00.000+03:00,"LONGEVAL,bar=1890,entryCtx=1000,z0=-0.506,mr=-0.492,vec=0.861,basket=41.35,burst=0,te=NaN,innW=1.8546,innWmed=1.746,innRatio=1.062,knn=NaN,phiTotal=0.06,triggered=0"
2025-09-20T20:00:00.000+03:00,"LONGEVAL,bar=1892,entryCtx=1000,z0=-0.644,mr=-0.604,vec=0.351,basket=43.09,burst=0,te=NaN,innW=2.2185,innWmed=1.8746,innRatio=1.183,knn=NaN,phiTotal=0.028,triggered=0"
2025-09-21T12:15:00.000+03:00,"LONGEVAL,bar=1957,entryCtx=1000,z0=-0.684,mr=-1.096,vec=0.032,basket=30.7,burst=0,te=NaN,innW=1.6393,innWmed=1.8176,innRatio=0.902,knn=NaN,phiTotal=0.195,triggered=0"
2025-09-21T12:30:00.000+03:00,"LONGEVAL,bar=1958,entryCtx=1000,z0=-0.595,mr=-0.812,vec=0.039,basket=31.23,burst=0,te=NaN,innW=1.5778,innWmed=1.8176,innRatio=0.868,knn=NaN,phiTotal=0.004,triggered=0"
2025-09-21T13:45:00.000+03:00,"LONGEVAL,bar=1963,entryCtx=1000,z0=-0.726,mr=-0.379,vec=0.002,basket=24.33,burst=0,te=NaN,innW=1.2458,innWmed=1.8176,innRatio=0.685,knn=NaN,phiTotal=-0.038,triggered=0"
2025-09-21T14:15:00.000+03:00,"LONGEVAL,bar=1965,entryCtx=1000,z0=-1.054,mr=-0.528,vec=-0.053,basket=25.71,burst=0,te=NaN,innW=1.2273,innWmed=1.8176,innRatio=0.675,knn=NaN,phiTotal=-0.022,triggered=0"
2025-09-21T14:30:00.000+03:00,"LONGEVAL,bar=1966,entryCtx=1000,z0=-0.75,mr=-0.561,vec=-0.042,basket=25.33,burst=0,te=NaN,innW=1.2215,innWmed=1.8176,innRatio=0.672,knn=NaN,phiTotal=-0.018,triggered=0"
2025-09-21T14:45:00.000+03:00,"LONGEVAL,bar=1967,entryCtx=1000,z0=-1.162,mr=-0.738,vec=-0.076,basket=24.53,burst=0,te=NaN,innW=1.2794,innWmed=1.8176,innRatio=0.704,knn=NaN,phiTotal=-0.01,triggered=0"
2025-09-21T15:00:00.000+03:00,"LONGEVAL,bar=1968,entryCtx=1000,z0=-0.681,mr=-0.673,vec=-0.061,basket=24.6,burst=0,te=NaN,innW=1.2558,innWmed=1.8176,innRatio=0.691,knn=NaN,phiTotal=-0.005,triggered=0"
2025-09-21T15:30:00.000+03:00,"LONGEVAL,bar=1970,entryCtx=1000,z0=-0.643,mr=-0.544,vec=-0.074,basket=24.07,burst=0,te=NaN,innW=1.1713,innWmed=1.8176,innRatio=0.644,knn=NaN,phiTotal=-0.004,triggered=0"
2025-09-21T15:45:00.000+03:00,"LONGEVAL,bar=1971,entryCtx=1000,z0=-0.563,mr=-0.539,vec=-0.076,basket=24.37,burst=0,te=NaN,innW=1.1388,innWmed=1.8176,innRatio=0.627,knn=NaN,phiTotal=-0.004,triggered=0"
2025-09-21T19:30:00.000+03:00,"LONGEVAL,bar=1986,entryCtx=1000,z0=-0.535,mr=0.235,vec=-0.245,basket=20.51,burst=0,te=NaN,innW=1.0752,innWmed=1.2971,innRatio=0.829,knn=NaN,phiTotal=0.014,triggered=0"
2025-09-21T20:00:00.000+03:00,"LONGEVAL,bar=1988,entryCtx=1000,z0=-0.586,mr=-0.194,vec=-0.234,basket=20.57,burst=0,te=NaN,innW=0.9428,innWmed=1.2509,innRatio=0.754,knn=NaN,phiTotal=0.005,triggered=0"
2025-09-22T03:15:00.000+03:00,"LONGEVAL,bar=2017,entryCtx=1000,z0=-0.59,mr=-0.906,vec=-0.821,basket=26.57,burst=0,te=NaN,innW=1.5818,innWmed=1.1997,innRatio=1.319,knn=NaN,phiTotal=0.126,triggered=0"
2025-09-22T03:30:00.000+03:00,"LONGEVAL,bar=2018,entryCtx=1000,z0=-1.323,mr=-0.879,vec=-1.033,basket=30.32,burst=0,te=NaN,innW=1.5678,innWmed=1.1997,innRatio=1.307,knn=NaN,phiTotal=-0.087,triggered=0"
2025-09-22T03:45:00.000+03:00,"LONGEVAL,bar=2019,entryCtx=1000,z0=-2.246,mr=-0.886,vec=-1.141,basket=33.29,burst=0,te=NaN,innW=1.7654,innWmed=1.2295,innRatio=1.436,knn=NaN,phiTotal=-0.325,triggered=0"
2025-09-22T04:00:00.000+03:00,"LONGEVAL,bar=2020,entryCtx=1000,z0=-2.325,mr=-0.944,vec=-0.904,basket=32.81,burst=0,te=NaN,innW=1.9708,innWmed=1.3243,innRatio=1.488,knn=NaN,phiTotal=-0.328,triggered=0"
2025-09-22T04:15:00.000+03:00,"LONGEVAL,bar=2021,entryCtx=1000,z0=-2.386,mr=-1.483,vec=-0.662,basket=31.81,burst=0,te=NaN,innW=2.2336,innWmed=1.4445,innRatio=1.546,knn=NaN,phiTotal=0.182,triggered=0"
2025-09-22T04:30:00.000+03:00,"LONGEVAL,bar=2022,entryCtx=1000,z0=-1.559,mr=-1.895,vec=-0.538,basket=34.02,burst=0,te=NaN,innW=2.314,innWmed=1.5234,innRatio=1.519,knn=NaN,phiTotal=0.623,triggered=0"
2025-09-22T04:45:00.000+03:00,"LONGEVAL,bar=2023,entryCtx=1000,z0=-2.201,mr=-2.411,vec=-0.683,basket=36.07,burst=0,te=NaN,innW=2.5126,innWmed=1.5606,innRatio=1.61,knn=NaN,phiTotal=0.676,triggered=0"
2025-09-22T05:00:00.000+03:00,"LONGEVAL,bar=2024,entryCtx=1000,z0=-2.293,mr=-2.826,vec=-0.65,basket=37.24,burst=0,te=NaN,innW=2.7087,innWmed=1.5748,innRatio=1.72,knn=NaN,phiTotal=0.668,triggered=0"
2025-09-22T05:15:00.000+03:00,"LONGEVAL,bar=2025,entryCtx=1000,z0=-2.35,mr=-3.154,vec=-0.692,basket=37.93,burst=0,te=NaN,innW=2.9091,innWmed=1.6417,innRatio=1.772,knn=NaN,phiTotal=0.667,triggered=0"
2025-09-22T05:30:00.000+03:00,"LONGEVAL,bar=2026,entryCtx=1000,z0=-2.174,mr=-2.956,vec=-0.798,basket=40.55,burst=0,te=NaN,innW=3.2277,innWmed=1.7072,innRatio=1.891,knn=NaN,phiTotal=0.617,triggered=0"
2025-09-22T05:45:00.000+03:00,"LONGEVAL,bar=2027,entryCtx=1000,z0=-2.031,mr=-2.88,vec=-0.712,basket=40.29,burst=0,te=NaN,innW=3.4774,innWmed=1.7218,innRatio=2.02,knn=NaN,phiTotal=0.469,triggered=0"
2025-09-22T06:00:00.000+03:00,"LONGEVAL,bar=2028,entryCtx=1000,z0=-1.739,mr=-2.571,vec=-0.681,basket=40.12,burst=0,te=NaN,innW=3.5891,innWmed=1.7481,innRatio=2.053,knn=NaN,phiTotal=0.292,triggered=0"
2025-09-22T06:15:00.000+03:00,"LONGEVAL,bar=2029,entryCtx=1000,z0=-1.755,mr=-2.172,vec=-0.618,basket=39.45,burst=0,te=NaN,innW=3.6758,innWmed=1.7766,innRatio=2.069,knn=NaN,phiTotal=0.12,triggered=0"
2025-09-22T06:30:00.000+03:00,"LONGEVAL,bar=2030,entryCtx=1000,z0=-1.687,mr=-1.825,vec=-0.661,basket=38.63,burst=0,te=NaN,innW=3.7117,innWmed=1.8023,innRatio=2.059,knn=NaN,phiTotal=-0.069,triggered=0"
2025-09-22T06:45:00.000+03:00,"LONGEVAL,bar=2031,entryCtx=1000,z0=-1.586,mr=-1.489,vec=-0.536,basket=38.68,burst=0,te=NaN,innW=3.705,innWmed=1.836,innRatio=2.018,knn=NaN,phiTotal=-0.157,triggered=0"
2025-09-22T07:00:00.000+03:00,"LONGEVAL,bar=2032,entryCtx=1000,z0=-1.718,mr=-1.269,vec=-0.579,basket=39.06,burst=0,te=NaN,innW=3.7335,innWmed=1.8905,innRatio=1.975,knn=NaN,phiTotal=-0.225,triggered=0"
2025-09-22T07:15:00.000+03:00,"LONGEVAL,bar=2033,entryCtx=1000,z0=-1.7,mr=-1.289,vec=-0.435,basket=38.77,burst=0,te=NaN,innW=3.753,innWmed=1.9274,innRatio=1.947,knn=NaN,phiTotal=-0.073,triggered=0"
2025-09-22T07:30:00.000+03:00,"LONGEVAL,bar=2034,entryCtx=1000,z0=-1.505,mr=-1.374,vec=-0.429,basket=38.66,burst=0,te=NaN,innW=3.714,innWmed=1.9432,innRatio=1.911,knn=NaN,phiTotal=0.032,triggered=0"
2025-09-22T07:45:00.000+03:00,"LONGEVAL,bar=2035,entryCtx=1000,z0=-1.782,mr=-1.519,vec=-0.459,basket=38.51,burst=0,te=NaN,innW=3.7723,innWmed=1.9641,innRatio=1.921,knn=NaN,phiTotal=0.048,triggered=0"
2025-09-22T08:00:00.000+03:00,"LONGEVAL,bar=2036,entryCtx=1000,z0=-1.822,mr=-1.625,vec=-0.447,basket=37.89,burst=0,te=NaN,innW=3.9075,innWmed=1.9717,innRatio=1.982,knn=NaN,phiTotal=0.04,triggered=0"
2025-09-22T08:15:00.000+03:00,"LONGEVAL,bar=2037,entryCtx=1000,z0=-1.824,mr=-1.776,vec=-0.39,basket=37.46,burst=0,te=NaN,innW=4.04,innWmed=2.0363,innRatio=1.984,knn=NaN,phiTotal=0.06,triggered=0"
2025-09-22T08:30:00.000+03:00,"LONGEVAL,bar=2038,entryCtx=1000,z0=-1.88,mr=-1.746,vec=-0.509,basket=39.65,burst=0,te=NaN,innW=4.2613,innWmed=2.1131,innRatio=2.017,knn=NaN,phiTotal=0.003,triggered=0"
2025-09-22T08:45:00.000+03:00,"LONGEVAL,bar=2039,entryCtx=1000,z0=-2.023,mr=-1.736,vec=-0.67,basket=40.58,burst=0,te=NaN,innW=4.5505,innWmed=2.1534,innRatio=2.113,knn=NaN,phiTotal=-0.002,triggered=0"
2025-09-22T09:00:00.000+03:00,"LONGEVAL,bar=2040,entryCtx=1000,z0=-1.411,mr=-1.047,vec=-0.905,basket=47,burst=0,te=NaN,innW=5.0365,innWmed=2.2019,innRatio=2.287,knn=NaN,phiTotal=-0.013,triggered=0"
2025-09-22T09:15:00.000+03:00,"LONGEVAL,bar=2041,entryCtx=1000,z0=-1.042,mr=-0.834,vec=-0.814,basket=48.23,burst=0,te=NaN,innW=5.2056,innWmed=2.2242,innRatio=2.34,knn=NaN,phiTotal=-0.023,triggered=0"
2025-09-22T09:30:00.000+03:00,"LONGEVAL,bar=2042,entryCtx=1000,z0=-0.796,mr=-0.739,vec=-0.632,basket=47.37,burst=0,te=NaN,innW=5.2678,innWmed=2.2268,innRatio=2.366,knn=NaN,phiTotal=0.026,triggered=0"
2025-09-22T09:45:00.000+03:00,"LONGEVAL,bar=2043,entryCtx=1000,z0=-0.826,mr=-0.856,vec=-0.584,basket=47.4,burst=0,te=NaN,innW=5.2541,innWmed=2.2309,innRatio=2.355,knn=NaN,phiTotal=0.211,triggered=0"
2025-09-22T10:00:00.000+03:00,"LONGEVAL,bar=2044,entryCtx=1000,z0=-0.81,mr=-1.192,vec=-0.569,basket=50.46,burst=0,te=NaN,innW=5.1567,innWmed=2.2469,innRatio=2.295,knn=NaN,phiTotal=0.494,triggered=0"
2025-09-22T10:15:00.000+03:00,"LONGEVAL,bar=2045,entryCtx=1000,z0=-0.835,mr=-1.537,vec=-0.514,basket=50.21,burst=0,te=NaN,innW=5.0472,innWmed=2.2642,innRatio=2.229,knn=NaN,phiTotal=0.592,triggered=0"
2025-09-22T10:30:00.000+03:00,"LONGEVAL,bar=2046,entryCtx=1000,z0=-0.744,mr=-1.649,vec=-0.53,basket=49.69,burst=0,te=NaN,innW=4.8568,innWmed=2.2911,innRatio=2.12,knn=NaN,phiTotal=0.532,triggered=0"
2025-09-22T10:45:00.000+03:00,"LONGEVAL,bar=2047,entryCtx=1000,z0=-0.791,mr=-1.672,vec=-0.536,basket=49.94,burst=0,te=NaN,innW=4.681,innWmed=2.4133,innRatio=1.94,knn=NaN,phiTotal=0.434,triggered=0"
2025-09-22T11:00:00.000+03:00,"LONGEVAL,bar=2048,entryCtx=1000,z0=-0.592,mr=-1.503,vec=-0.422,basket=50.92,burst=0,te=NaN,innW=4.4126,innWmed=2.6106,innRatio=1.69,knn=NaN,phiTotal=0.362,triggered=0"
2025-09-22T12:45:00.000+03:00,"LONGEVAL,bar=2055,entryCtx=1000,z0=-0.73,mr=-0.657,vec=-0.469,basket=55.02,burst=0,te=NaN,innW=2.5898,innWmed=3.2939,innRatio=0.786,knn=NaN,phiTotal=0.079,triggered=0"
2025-09-22T13:00:00.000+03:00,"LONGEVAL,bar=2056,entryCtx=1000,z0=-0.638,mr=-0.746,vec=-0.427,basket=55.21,burst=0,te=NaN,innW=2.5028,innWmed=3.2939,innRatio=0.76,knn=NaN,phiTotal=0.12,triggered=0"
2025-09-22T13:30:00.000+03:00,"LONGEVAL,bar=2058,entryCtx=1000,z0=-0.601,mr=-0.907,vec=-0.447,basket=56.49,burst=0,te=NaN,innW=2.2531,innWmed=3.2939,innRatio=0.684,knn=NaN,phiTotal=0.183,triggered=0"
2025-09-22T19:30:00.000+03:00,"LONGEVAL,bar=2082,entryCtx=1000,z0=-0.679,mr=-0.948,vec=-0.357,basket=57.57,burst=-0.000051,te=NaN,innW=1.0326,innWmed=2.287,innRatio=0.451,knn=NaN,phiTotal=0.132,triggered=0"
2025-09-22T19:45:00.000+03:00,"LONGEVAL,bar=2083,entryCtx=1000,z0=-0.547,mr=-0.96,vec=-0.384,basket=57.7,burst=-0.00008,te=NaN,innW=0.9518,innWmed=2.1622,innRatio=0.44,knn=NaN,phiTotal=0.103,triggered=0"
2025-09-22T20:00:00.000+03:00,"LONGEVAL,bar=2084,entryCtx=1000,z0=-0.804,mr=-1.075,vec=-0.482,basket=57.82,burst=0.00006,te=NaN,innW=0.9065,innWmed=1.9962,innRatio=0.454,knn=NaN,phiTotal=0.089,triggered=0"
2025-09-22T20:15:00.000+03:00,"LONGEVAL,bar=2085,entryCtx=1000,z0=-0.504,mr=-0.963,vec=-0.323,basket=58.8,burst=0.000032,te=NaN,innW=0.8406,innWmed=1.8361,innRatio=0.458,knn=NaN,phiTotal=0.072,triggered=0"
2025-09-22T20:30:00.000+03:00,"LONGEVAL,bar=2086,entryCtx=1000,z0=-0.641,mr=-0.955,vec=-0.273,basket=58.85,burst=0.000051,te=NaN,innW=0.7662,innWmed=1.674,innRatio=0.458,knn=NaN,phiTotal=0.038,triggered=0"
2025-09-22T20:45:00.000+03:00,"LONGEVAL,bar=2087,entryCtx=1000,z0=-0.647,mr=-0.994,vec=-0.305,basket=58.81,burst=0.000705,te=NaN,innW=0.6939,innWmed=1.5415,innRatio=0.45,knn=NaN,phiTotal=0.045,triggered=0"
2025-09-22T21:00:00.000+03:00,"LONGEVAL,bar=2088,entryCtx=1000,z0=-0.634,mr=-0.971,vec=-0.268,basket=58.88,burst=-0.000049,te=NaN,innW=0.6311,innWmed=1.4395,innRatio=0.438,knn=NaN,phiTotal=0.003,triggered=0"
2025-09-22T21:15:00.000+03:00,"LONGEVAL,bar=2089,entryCtx=1000,z0=-0.642,mr=-0.903,vec=-0.346,basket=58.85,burst=-0.000825,te=NaN,innW=0.5762,innWmed=1.3416,innRatio=0.43,knn=NaN,phiTotal=-0.027,triggered=0"
2025-09-22T21:30:00.000+03:00,"LONGEVAL,bar=2090,entryCtx=1000,z0=-0.54,mr=-0.82,vec=-0.416,basket=58.69,burst=0.000135,te=NaN,innW=0.5298,innWmed=1.2701,innRatio=0.417,knn=NaN,phiTotal=-0.016,triggered=0"
2025-09-22T22:45:00.000+03:00,"LONGEVAL,bar=2095,entryCtx=1000,z0=-1.239,mr=-1.219,vec=-0.768,basket=58.02,burst=-0.000064,te=NaN,innW=0.5577,innWmed=1.1295,innRatio=0.494,knn=NaN,phiTotal=0.045,triggered=0"
2025-09-22T23:00:00.000+03:00,"LONGEVAL,bar=2096,entryCtx=1000,z0=-0.662,mr=-1.088,vec=-0.562,basket=59.42,burst=0.001054,te=NaN,innW=0.5156,innWmed=1.1249,innRatio=0.458,knn=NaN,phiTotal=0.015,triggered=0"
2025-09-23T05:00:00.000+03:00,"LONGEVAL,bar=2120,entryCtx=1000,z0=-0.504,mr=-0.276,vec=-0.187,basket=61.54,burst=-0.001559,te=NaN,innW=1.513,innWmed=1.0421,innRatio=1.452,knn=NaN,phiTotal=0.078,triggered=0"
2025-09-23T05:15:00.000+03:00,"LONGEVAL,bar=2121,entryCtx=1000,z0=-1.174,mr=-0.827,vec=-0.41,basket=64.02,burst=-0.0013,te=NaN,innW=1.4978,innWmed=1.0421,innRatio=1.437,knn=NaN,phiTotal=0.077,triggered=0"
2025-09-23T05:30:00.000+03:00,"LONGEVAL,bar=2122,entryCtx=1000,z0=-1.079,mr=-1.126,vec=-0.392,basket=63.79,burst=-0.001676,te=NaN,innW=1.4682,innWmed=1.0421,innRatio=1.409,knn=NaN,phiTotal=0.069,triggered=0"
2025-09-23T05:45:00.000+03:00,"LONGEVAL,bar=2123,entryCtx=1000,z0=-1.378,mr=-1.371,vec=-0.603,basket=63.25,burst=-0.000841,te=NaN,innW=1.492,innWmed=1.0819,innRatio=1.379,knn=NaN,phiTotal=0.056,triggered=0"
2025-09-23T07:15:00.000+03:00,"LONGEVAL,bar=2129,entryCtx=1000,z0=-1.319,mr=-0.704,vec=-0.3,basket=62.23,burst=0,te=NaN,innW=1.1841,innWmed=1.2358,innRatio=0.958,knn=NaN,phiTotal=0.046,triggered=0"
2025-09-23T07:30:00.000+03:00,"LONGEVAL,bar=2130,entryCtx=1000,z0=-1.077,mr=-0.888,vec=-0.181,basket=62.97,burst=0,te=NaN,innW=1.1702,innWmed=1.2358,innRatio=0.947,knn=NaN,phiTotal=0.04,triggered=0"
2025-09-23T07:45:00.000+03:00,"LONGEVAL,bar=2131,entryCtx=1000,z0=-0.972,mr=-0.953,vec=-0.113,basket=63.02,burst=0,te=NaN,innW=1.1453,innWmed=1.2358,innRatio=0.927,knn=NaN,phiTotal=0.019,triggered=0"
2025-09-23T08:00:00.000+03:00,"LONGEVAL,bar=2132,entryCtx=1000,z0=-0.762,mr=-0.904,vec=-0.026,basket=63.05,burst=0.000004,te=NaN,innW=1.0964,innWmed=1.2358,innRatio=0.887,knn=NaN,phiTotal=0.008,triggered=0"
2025-09-23T08:15:00.000+03:00,"LONGEVAL,bar=2133,entryCtx=1000,z0=-0.581,mr=-0.78,vec=0.02,basket=63.34,burst=0.000022,te=NaN,innW=1.0294,innWmed=1.2358,innRatio=0.833,knn=NaN,phiTotal=-0.004,triggered=0"
2025-09-23T08:45:00.000+03:00,"LONGEVAL,bar=2135,entryCtx=1000,z0=-0.677,mr=-0.616,vec=0.032,basket=63.92,burst=0.000063,te=NaN,innW=0.9013,innWmed=1.2358,innRatio=0.729,knn=NaN,phiTotal=-0.017,triggered=0"
2025-09-24T06:45:00.000+03:00,"LONGEVAL,bar=2223,entryCtx=1000,z0=-0.501,mr=-0.276,vec=-0.347,basket=43.74,burst=-0.000582,te=NaN,innW=3.1556,innWmed=6.1928,innRatio=0.51,knn=NaN,phiTotal=-0.002,triggered=0"
2025-09-24T07:00:00.000+03:00,"LONGEVAL,bar=2224,entryCtx=1000,z0=-0.735,mr=-0.516,vec=-0.562,basket=46.08,burst=-0.000236,te=NaN,innW=2.9833,innWmed=6.1928,innRatio=0.482,knn=NaN,phiTotal=-0.001,triggered=0"
