time,open,high,low,close,Predictive Vector MA,Baseline MA,Cyclic FV,PhiLatch Target,PhiTotal Orth Target,Innovation Band Upper,Innovation Band Lower,Zone 3 Upper,Zone 3 Lower,Zone 2 Upper,Zone 2 Lower,Zone 1 Upper,Zone 1 Lower,Velocity Signals,VWAP Rejection Long,VWAP Rejection Short,Squeeze Bull,Regime Markers,MR,TE,VEC,CORR,LTF,BURST,Trade State,MC Debug,Entry Context,Exit Context,Density Debug,Setup Context Flags,Basket Fit (0-100),TE Direction,Corr Damping (0-1),Debug Combined,MC Visualization,kNN Superpack (Conf|Damp|Fam|Vec)
1773265500,213.57,214.29,212.99,213.87,214.31233177353343,212.5610745501949,213.0375534395938,212.17279227425095,212.50568766070182,214.70516263098054,211.7299634204907,215.34734991431978,210.2692599312589,215.71063116597827,209.83916516175734,216.39190280990147,209.0733347379087,,,,,,2.1248282255126467,3.076595589626065,-6.335928989007321,-6.286988185273046,-8.11885670291731,-2.294387757096397,0,0,1000,1100,0,67,68.227816114998,0.08808716882662447,0.5,0,,9668745972
1773266400,213.76,214.89,213.56,214.03,214.7321558483914,212.62569265797737,213.09684733790144,212.45723058936187,212.622689163838,214.6971381837146,211.71016724913792,215.34618431658083,210.457023611743,215.69268331929626,210.03561885899376,216.3444183455823,209.2893816252322,,,213.97409925083755,,,2.2624852247442733,2.9914870706284176,-5.986399162106154,-6.441471593540832,-8.161693505834831,-2.2471020331951874,0,0,1000,1100,0,64,68.16809205874209,0.0828811208698871,0.5,0,,9811378932
1773267300,214,214.05,212.69,213.02,214.86262103111505,212.6551617367336,213.07662851726516,212.48943799176834,212.61490713844094,214.54126592901343,211.78724806135455,215.24685300972035,210.41451581263323,215.59819487889038,210.01601896330408,216.25375876144605,209.3005334340775,,,,,,1.9069158266047954,2.996058590760142,-7.150726615294628,-6.488088229579269,-6.547049870851686,-1.9494782173536453,0,0,1000,1100,0,0,68.64675527683876,0.08315146097738216,0.5,0,,9693874683
1773268200,213.05,213.44,212.64,212.78,214.6674359697123,212.70417363958828,213.05104115704367,212.3925434830367,212.6183409906964,214.43701666919645,211.8206948710352,215.18842969037013,210.49120447145458,215.53354443107762,210.1097481754446,216.17541426178684,209.42161124559397,,,,,,1.565427567281097,3.01921540624064,-7.585008408601167,-6.531624736285162,-5.235998372714022,-0.41658404503845925,0,0,1000,1100,0,69,68.30041461254912,0.08453641171009521,0.5,0,,9684959739
1773269100,212.83,213.3,212.19,212.73,214.29221749055498,212.73395349642476,213.02932011662773,212.33972474700636,212.61098466651427,214.34735705410188,211.84875939467443,215.1704557212787,210.53055651770214,215.51323744236524,210.15658382827698,216.14969498426584,209.4803854449028,,,,,,1.335632018814146,3.0365613201282,-7.827836130639164,-6.582787725092886,-4.349529454945015,1.0053654767076134,0,0,1000,1100,0,64,68.55156174087162,0.08559139671308615,0.5,0,,9768818931
1773270000,212.85,213.49,212.84,212.94,213.94699459129689,212.69506652198913,213.00684516230024,212.30358368462385,212.55900217597525,214.22246209627602,211.91572184370264,215.12399830519732,210.51256816827248,215.46387453534203,210.139702111322,216.09539317531477,209.46616410695495,,,,,,1.3424369332208599,3.1032131987002964,-7.771708471569445,-6.869736355074855,-4.1280959226280345,0.6001574978189652,0,0,1000,1100,0,0,68.67982808734399,0.08979654691432487,0.5,0,,9819705587
1773270900,212.85,212.88,212.24,212.76,213.55672061193457,212.64130601531087,212.9410402989799,212.25064529638442,212.52414441886538,214.1191390369313,211.93644782174425,215.0080282909656,210.39672032431216,215.35498879971834,210.03345923136337,215.99562007512336,209.37202269843368,,,,,,1.2676494329667252,3.2293252449990906,-8.325684169968145,-7.023258189718639,-4.772152606724003,1.5229238404048207,0,0,1000,1100,0,0,68.4817782440026,0.09852773167900061,0.5,0,,9769345274
1773271800,212.7,213.64,212.6,212.95,213.18267338553343,212.65133250780266,212.87759286664937,212.2529856535264,212.57512172028117,213.97260609350892,211.98712412220104,215.03298182501103,210.32491427427502,215.3915273783061,209.95900335714813,216.0511239609248,209.29000088895677,,,,,,1.295698807643601,3.403919870074542,-8.63269227275614,-7.113275013578773,-5.123242161161837,3.42480260879657,0,0,1000,1100,0,3,68.29566574454607,0.11292669048800669,0.5,0,,9903143162
1773272700,212.92,213.02,212.1,212.66,212.798706146974,212.60299974483436,212.79604937808514,212.5279401429599,212.55186098892509,213.86420663370734,211.97508715056978,214.99464867972088,210.18389052160222,215.36654488704156,209.8156557475495,216.0475967907688,209.13928012352503,,,,,,1.1677499469221806,3.400252450245092,-8.983540556723266,-7.201006180095359,-4.548122870312914,-2.299331809646301,0,0,1000,1100,0,64,68.3260686779577,0.11258784630456013,0.5,0,,9676615922
1773273600,212.66,212.78,211.56,212.14,212.42600430777398,212.5127570525646,212.71023290931424,212.35954642172217,212.42408253833014,213.83229969250308,211.8692484652955,214.88373448143946,210.10715221076333,215.2534915984058,209.7420122903335,215.93034636281453,209.0710543663643,,211.9985803417786,,,211.56,0.883101542508051,3.3699347424929167,-9.128439670749337,-6.91119560211586,-4.349645677807302,-1.9214993593715808,0,0,1000,1100,0,579,68.14734241771677,0.10985547450146436,0.5,0,,9693327602
